active,food,food id,cooked/raw ratio,shelf stable,shelf stable after opening,frozen,canned,plastic bag,package,unit,price,price confirmed,price/g,source,note on package,note
TRUE,さらしあん,0310,,TRUE,TRUE,FALSE,,,450,g,"¥1,030",TRUE,¥2.3,https://www.amazon.co.jp/%E3%81%BE%E3%82%81%E3%82%84%E3%81%AE%E9%96%8B%E7%99%BA%E5%95%86%E5%93%81-%E3%81%93%E3%81%AA%E3%82%84%E3%81%AE%E5%BA%95%E5%8A%9B-%E5%8C%97%E6%B5%B7%E9%81%93%E7%94%A3%E5%B0%8F%E8%B1%86%E3%81%AE%E3%81%95%E3%82%89%E3%81%97%E3%81%82%E3%82%93%EF%BC%88%E3%81%93%E3%81%97%E3%81%82%E3%82%93%EF%BC%89-150%EF%BD%87%C3%973%E8%A2%8B-%E3%83%A1%E3%83%BC%E3%83%AB%E4%BE%BF/dp/B086RYS4X3/,,
TRUE,こしあん,0311,,TRUE,FALSE,FALSE,,,3000,g,"¥3,758",TRUE,¥1.3,https://www.amazon.co.jp/%E4%BA%95%E6%9D%91%E5%B1%8B-R%E3%83%BBJAN%E5%A4%89-%E5%8C%97%E6%B5%B7%E9%81%93%E3%81%93%E3%81%97%E3%81%82%E3%82%93-500g-%C3%976%E5%80%8B/dp/B08TRR4Q1M/,,
TRUE,こしあん,0311,,TRUE,FALSE,FALSE,,,6500,g,"¥7,707",TRUE,¥1.2,https://www.amazon.co.jp/%E4%BA%95%E6%9D%91%E5%B1%8B-%E4%BA%95%E6%9D%91%E5%B1%8B%E8%AC%B9%E8%A3%BD%E3%81%93%E3%81%97%E3%81%82%E3%82%93-650g%C3%9710%E8%A2%8B/dp/B0BY2M4187/,,
TRUE,lentils (乾燥),0413,2,TRUE,TRUE,FALSE,,,1000,g,"¥1,200",TRUE,¥1.2,https://www.amazon.co.jp/%E7%A5%9E%E6%88%B8%E3%82%B9%E3%83%91%E3%82%A4%E3%82%B9-Lentil-%E3%83%AC%E3%83%83%E3%83%89%E3%83%AC%E3%83%B3%E3%83%86%E3%82%A3%E3%83%AB-Masoor-%E3%83%9E%E3%82%B9%E3%83%BC%E3%83%AB%E3%83%80%E3%83%BC%E3%83%AB/dp/B018A2Y32U/?th=1,,
TRUE,"青エンドウ豆 (乾燥, イギリス産)",0321,2.2,TRUE,TRUE,FALSE,,,8000,g,"¥3,717",TRUE,¥0.5,https://www.amazon.co.jp/%E7%A5%9E%E6%88%B8%E3%81%AE%E3%81%8A%E3%81%BE%E3%82%81%E3%81%95%E3%82%93-%E3%81%BF%E3%81%AE%E5%B1%8B-%E3%80%90%E3%82%B1%E3%83%BC%E3%82%B9%E8%B2%A9%E5%A3%B2%E3%80%91%E9%9D%92%E3%81%88%E3%82%93%E3%81%A9%E3%81%86%E8%B1%86%EF%BC%88%E4%B9%BE%E7%87%A5%E8%B1%86%EF%BC%89-1kgx8%E5%80%8B%E5%85%A5-%E7%84%A1%E6%B7%BB%E5%8A%A0/dp/B0BFWKDJMX/?th=1,,送料750円
TRUE,青エンドウ豆 (乾燥),0321,2.2,TRUE,TRUE,FALSE,,,1000,g,¥513,TRUE,¥0.5,https://shop.ambikajapan.com/ja/products/ambika-peas-green-dry-whole-1kg?variant=40472965873864&country=JP,,送料880円
TRUE,"青エンドウ豆 (乾燥, イギリス産)",0321,2.2,TRUE,TRUE,FALSE,,,1000,g,¥620,TRUE,¥0.6,https://www.amazon.co.jp/%E7%A5%9E%E6%88%B8%E4%B9%BE%E7%89%A9%E6%9C%AC%E8%88%97%EF%BC%88%E8%B1%86-1%EF%BD%8B%EF%BD%87%EF%BC%89-%E3%81%BE%E3%82%81%E3%82%84%E3%81%AE%E5%BA%95%E5%8A%9B-%E3%82%A4%E3%82%AE%E3%83%AA%E3%82%B9%E7%94%A3-%E3%83%9E%E3%83%AD%E3%83%BC%E3%83%8F%E3%83%83%E3%83%88%E3%83%94%E3%83%BC%E3%82%B9%EF%BC%88%E9%9D%92%E8%B1%8C%E8%B1%86%EF%BC%89-1%EF%BD%8B%EF%BD%87/dp/B007JANZVU/,,送料600円
TRUE,青エンドウ豆 (乾燥),0321,2.2,TRUE,TRUE,FALSE,,,1000,g,¥800,TRUE,¥0.8,https://store.shopping.yahoo.co.jp/kobe-spice/as041501000.html?sc_e=slga_fpla,,送料800円
TRUE,青エンドウ豆 (乾燥),0321,2.2,TRUE,TRUE,FALSE,,,1000,g,"¥1,000",TRUE,¥1.0,https://www.amazon.co.jp/%E7%A5%9E%E6%88%B8%E3%81%AE%E3%81%8A%E3%81%BE%E3%82%81%E3%81%95%E3%82%93-%E3%81%BF%E3%81%AE%E5%B1%8B-%E9%9D%92%E3%81%88%E3%82%93%E3%81%A9%E3%81%86%E8%B1%86-1kg-%E3%82%B0%E3%83%AA%E3%83%B3%E3%83%94%E3%83%BC%E3%82%B9/dp/B07CSMH8D5/,,
TRUE,えんどう豆 > 塩豆,0325,,TRUE,TRUE,FALSE,,TRUE,1000,g,"¥1,799",TRUE,¥1.8,https://www.amazon.co.jp/%E3%81%97%E3%81%8A%E3%81%BE%E3%82%81-1kg-%E3%81%88%E3%82%93%E3%81%A9%E3%81%86%E8%B1%86-%E8%B1%86%E8%8F%93%E5%AD%90-%E5%9B%BD%E5%86%85%E5%8A%A0%E5%B7%A5/dp/B086V75HZ5,,
TRUE,えんどう豆 > 塩豆,0325,,TRUE,TRUE,FALSE,,TRUE,1000,g,"¥2,100",TRUE,¥2.1,https://www.amazon.co.jp/%E4%BB%8A%E5%B7%9D%E8%A3%BD%E8%8F%93-%E3%82%84%E3%82%8F%E3%82%89%E3%81%8B-%E3%81%97%E3%81%8A%E3%81%BE%E3%82%81-%E3%81%88%E3%82%93%E3%81%A9%E3%81%86%E8%B1%86-%E5%9B%BD%E5%86%85%E5%8A%A0%E5%B7%A5/dp/B0DLNDCSTY/,,
TRUE,うぐいす豆,0326,,TRUE,FALSE,FALSE,,,1000,g,"¥1,999",TRUE,¥2.0,https://www.amazon.co.jp/%E8%8F%8A%E6%B1%A0%E9%A3%9F%E5%93%81-%E8%8F%8A%E6%B1%A0%E9%A3%9F%E5%93%81%E5%B7%A5%E6%A5%AD-%E3%81%86%E3%81%90%E3%81%84%E3%81%99%E8%B1%86-1kg/dp/B0719RRD86,,
TRUE,グリーンピース (冷凍),0492,,FALSE,FALSE,FALSE,,,1000,g,¥750,TRUE,¥0.8,https://www.amazon.co.jp/%E6%9D%B1%E5%95%86-%E3%80%90%E5%86%B7%E5%87%8D%E3%80%91%E3%82%B0%E3%83%AA%E3%83%B3%E3%83%94%E3%83%BC%E3%82%B9-1kg-%E3%82%B5%E3%83%A9%E3%83%80%E3%81%AB%E3%83%BB%E6%B7%BB%E3%81%88%E7%89%A9%E3%81%AB/dp/B084MCXTYK/,,
TRUE,グリーンピース (冷凍),0492,,FALSE,FALSE,FALSE,,,1000,g,"¥1,070",TRUE,¥1.1,https://www.amazon.co.jp/%E3%83%8B%E3%83%81%E3%83%AC%E3%82%A4-%E3%80%90%E6%A5%AD%E5%8B%99%E7%94%A8%E3%80%91%E3%83%8B%E3%83%81%E3%83%AC%E3%82%A4-%E5%86%B7%E5%87%8D%E3%82%B0%E3%83%AA%E3%83%BC%E3%83%B3%E3%83%94%E3%83%BC%E3%82%B9-1kg/dp/B005LGRD08/,,
TRUE,fried green peas,0324,,TRUE,TRUE,FALSE,,,1000,g,"¥1,630",TRUE,¥1.6,https://www.amazon.co.jp/%E3%82%B0%E3%83%AA%E3%83%BC%E3%83%B3%E3%83%94%E3%83%BC%E3%82%B9-%E3%81%BB%E3%81%A9%E3%82%88%E3%81%84%E5%A1%A9%E5%91%B3-%E3%81%8A%E3%81%A4%E3%81%BE%E3%81%BF-%E8%8B%B1%E5%9B%BD%E7%94%A3%E3%81%88%E3%82%93%E3%81%A9%E3%81%86%E8%B1%86%E4%BD%BF%E7%94%A8-%E5%9B%BD%E5%86%85%E5%8A%A0%E5%B7%A5/dp/B0899FSCPM/,,
TRUE,"chickpeas (乾燥, カナダ産)",0403,2.2,TRUE,TRUE,FALSE,,,1000,g,¥745,TRUE,¥0.7,https://www.amazon.co.jp/%E3%81%BE%E3%82%81%E3%82%84%E3%81%AE%E5%BA%95%E5%8A%9B-%E3%81%BE%E3%82%81%E3%82%84%E3%81%AE%E5%BA%95%E5%8A%9B-%E3%82%AB%E3%83%8A%E3%83%80%E7%94%A3%E3%81%B2%E3%82%88%E3%81%93%E8%B1%861kg/dp/B0061JN2SQ/,,
TRUE,chickpeas (乾燥),0403,2.2,TRUE,TRUE,FALSE,,,1000,g,"¥1,270",TRUE,¥1.3,https://www.amazon.co.jp/%E3%81%B2%E3%82%88%E3%81%93%E8%B1%86-%E3%82%AC%E3%83%AB%E3%83%90%E3%83%B3%E3%82%BE%E3%83%BC-%E3%82%A2%E3%83%A1%E3%83%AA%E3%82%AB%E7%94%A3-1%EF%BD%8B%EF%BD%87-%E4%BF%9D%E5%AD%98%E3%81%AB%E4%BE%BF%E5%88%A9%E3%81%AA%E3%83%81%E3%83%A3%E3%83%83%E3%82%AF%E4%BB%98%E3%81%8D%E8%A2%8B%EF%BC%881kg%C3%971%E8%A2%8B%EF%BC%89%E5%A4%A7%E8%B1%86%E5%B1%8B/dp/B08Q38VRT4/,,
TRUE,"そら豆 (乾燥, オーストラリア産)",,,TRUE,TRUE,FALSE,,,1000,g,¥670,TRUE,¥0.7,https://www.amazon.co.jp/%E3%81%BE%E3%82%81%E3%82%84%E3%81%AE%E5%BA%95%E5%8A%9B-%E3%81%BE%E3%82%81%E3%82%84%E3%81%AE%E5%BA%95%E5%8A%9B-%E3%82%AA%E3%83%BC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%AA%E3%82%A2%E7%94%A3%E8%9A%95%E8%B1%86%EF%BC%88%E7%A9%BA%E8%B1%86%E3%80%81%E3%81%9D%E3%82%89%E3%81%BE%E3%82%81%EF%BC%89-1Kg/dp/B009GXKRL4/,,
TRUE,"そら豆 (乾燥, オーストラリア産)",,,TRUE,TRUE,FALSE,,,1000,g,¥880,TRUE,¥0.9,https://www.amazon.co.jp/%E7%A5%9E%E6%88%B8%E3%82%A2%E3%83%BC%E3%83%AB%E3%83%86%E3%82%A3%E3%83%BC-%E3%82%BD%E3%83%A9%E3%83%9E%E3%83%A1-%E3%83%95%E3%82%A1%E3%83%90%E3%83%93%E3%83%BC%E3%83%B3-%E4%B9%BE%E7%87%A5%E8%B1%86-%E3%81%9D%E3%82%89%E8%B1%86/dp/B01FCQEOH6/,,
TRUE,そら豆 > いかり豆・フライビーンズ,0330,,TRUE,TRUE,FALSE,,,1000,g,"¥2,000",TRUE,¥2.0,https://www.amazon.co.jp/%E6%8F%9A%E3%81%92%E3%81%9D%E3%82%89%E8%B1%86%EF%BC%88%E7%84%A1%E9%81%B8%E5%88%A5%EF%BC%891k%EF%BD%87-%E5%9B%BD%E5%86%85%E5%8A%A0%E5%B7%A5-%E3%82%AA%E3%83%BC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%AA%E3%82%A2%E7%94%A3-%E5%A4%A7%E7%B2%92%E3%81%9D%E3%82%89%E8%B1%86%E4%BD%BF%E7%94%A8-%E3%83%95%E3%83%A9%E3%82%A4%E3%83%93%E3%83%BC%E3%83%B3%E3%82%BA/dp/B0871PY3TS/,,
TRUE,そら豆 > はじき豆,,,TRUE,TRUE,FALSE,,,1000,g,"¥1,750",TRUE,¥1.8,https://www.amazon.co.jp/%E7%A5%9E%E6%88%B8%E3%81%AE%E3%81%8A%E3%81%BE%E3%82%81%E3%81%95%E3%82%93-%E3%81%BF%E3%81%AE%E5%B1%8B-%E3%81%AF%E3%81%98%E3%81%8D%E8%B1%86-%E7%85%8E%E3%82%8A%E3%81%9D%E3%82%89%E8%B1%86-%E3%83%81%E3%83%A3%E3%83%83%E3%82%AF%E8%A2%8B%E5%85%A5%E3%82%8A/dp/B01FRM4RM2/?th=1,,
TRUE,"白いんげん豆 (乾燥, カナダ産)",0316,2.2,TRUE,TRUE,FALSE,,,500,g,¥710,TRUE,¥1.4,https://www.amazon.co.jp/%E3%82%A2%E3%83%88%E3%83%A9%E3%82%B9%E3%83%96%E3%83%A9%E3%82%B8%E3%83%AB-%E7%99%BD%E3%81%84%E3%82%93%E3%81%92%E3%82%93%E8%B1%86-500g-%E3%82%AB%E3%83%8A%E3%83%80%E7%94%A3/dp/B084C4TYZM/,,
TRUE,"白いんげん豆 (乾燥, 国産)",0316,2.2,TRUE,TRUE,FALSE,,,1000,g,"¥2,700",TRUE,¥2.7,https://www.amazon.co.jp/%E7%99%BD%E8%8A%B1%E8%B1%86-%E5%8C%97%E6%B5%B7%E9%81%93%E7%94%A3%E7%99%BD%E8%8A%B1%E8%B1%86-%E7%99%BD%E3%81%84%E3%82%93%E3%81%92%E3%82%93%E8%B1%86-250g%C3%974p-2020%E5%B9%B4%E7%94%A3/dp/B08R1FGVBQ/,,
TRUE,ミックスビーンズ,,,TRUE,TRUE,FALSE,,,800,g,"¥1,909",TRUE,¥2.4,https://www.amazon.co.jp/%E3%82%AD%E3%83%A6%E3%83%BC%E3%83%94%E3%83%BC-%E3%82%B5%E3%83%A9%E3%83%80%E3%82%AF%E3%83%A9%E3%83%96-%E3%83%9F%E3%83%83%E3%82%AF%E3%82%B9%E3%83%93%E3%83%BC%E3%83%B3%E3%82%BA-100g%C3%978%E5%80%8B/dp/B09R3YMH4P/,,
TRUE,mixed beans,,,,,,,,3900,g,"¥3,300",,¥0.8,,,
TRUE,mixed nuts,,,TRUE,TRUE,FALSE,,,1000,g,"¥2,700",,¥2.7,,,
TRUE,almonds,0415,,TRUE,TRUE,FALSE,,,1000,g,"¥2,000",TRUE,¥2.0,https://www.amazon.co.jp/TREEMARK%E6%A0%AA%E5%BC%8F%E4%BC%9A%E7%A4%BE-%E7%B4%A0%E7%84%BC%E3%81%8D%E3%82%A2%E3%83%BC%E3%83%A2%E3%83%B3%E3%83%89-1kg-%E7%84%A1%E6%B7%BB%E5%8A%A0/dp/B00TZUAXLC/,,
TRUE,cashews,0420,,TRUE,TRUE,FALSE,,,1000,g,"¥2,000",,¥2.0,,,
TRUE,cashews (インド産),0420,,TRUE,TRUE,FALSE,,,1000,g,"¥3,000",TRUE,¥3.0,https://www.amazon.co.jp/%E3%82%AB%E3%82%B7%E3%83%A5%E3%83%BC%E3%83%8A%E3%83%83%E3%83%84-%E3%82%A4%E3%83%B3%E3%83%89%E7%94%A3-1kg-%E5%9B%BD%E5%86%85%E5%8A%A0%E5%B7%A5-%E6%A4%8D%E7%89%A9%E6%B2%B9%E4%B8%8D%E4%BD%BF%E7%94%A8/dp/B0967THTHJ/?th=1,,
TRUE,cashews (salted),0420,,TRUE,TRUE,FALSE,,,500,g,"¥1,300",TRUE,¥2.6,https://www.amazon.co.jp/%E6%B5%B7%E3%81%A8%E5%A4%AA%E9%99%BD-%E5%89%B2%E3%82%8C%E3%82%AB%E3%82%B7%E3%83%A5%E3%83%BC%E3%83%8A%E3%83%83%E3%83%84-%EF%BC%88%E5%A1%A9%E5%91%B3%EF%BC%89500g-%E3%83%96%E3%83%AD%E3%83%BC%E3%82%AF%E3%83%B3-%E5%89%B2%E3%82%8C%E3%81%A6%E3%82%82%E6%AC%A0%E3%81%91%E3%81%A6%E3%82%82%E5%91%B3%E3%81%AF%E6%AD%A3%E8%A6%8F%E5%93%81/dp/B0D2D721W9/,,
TRUE,cashews (raw),0420,,TRUE,TRUE,FALSE,,,1000,g,"¥2,230",TRUE,¥2.2,https://www.amazon.co.jp/%E7%A5%9E%E6%88%B8%E3%81%AE%E3%81%8A%E3%81%BE%E3%82%81%E3%81%95%E3%82%93-%E3%81%BF%E3%81%AE%E5%B1%8B-%E3%82%AB%E3%82%B7%E3%83%A5%E3%83%BC%E3%83%8A%E3%83%83%E3%83%84%E5%89%B2%E3%82%8C-%E7%94%9F-1kg/dp/B008RWCKBU/,,
TRUE,walnuts,0429,,TRUE,TRUE,FALSE,,,1000,g,"¥2,160",TRUE,¥2.2,https://www.amazon.co.jp/by-Amazon-%E3%82%AF%E3%83%AB%E3%83%9F%E6%A4%8D%E7%89%A9%E6%B2%B9%E4%B8%8D%E4%BD%BF%E7%94%A81000g/dp/B0764TVS6J/,,
TRUE,ピーカンナッツ,0452,,TRUE,TRUE,FALSE,,,500,g,"¥2,399",TRUE,¥4.8,https://www.amazon.co.jp/%E7%B4%A0%E7%84%BC%E3%81%8D%E3%83%94%E3%83%BC%E3%82%AB%E3%83%B3%E3%83%8A%E3%83%83%E3%83%84-500g-%E5%9B%BD%E5%86%85%E5%8A%A0%E5%B7%A5-%E3%82%A2%E3%83%A1%E3%83%AA%E3%82%AB%E7%94%A3%E3%83%94%E3%83%BC%E3%82%AB%E3%83%B3%E3%83%8A%E3%83%83%E3%83%84%E4%BD%BF%E7%94%A8-%E3%83%9A%E3%82%AB%E3%83%B3%E3%83%8A%E3%83%83%E3%83%84/dp/B089CJ2XDN/?th=1,,
TRUE,ヘーゼルナッツ,0450,,TRUE,TRUE,FALSE,,,500,g,"¥1,670",TRUE,¥3.3,https://www.amazon.co.jp/%E3%83%8E%E3%83%BC%E3%83%96%E3%83%A9%E3%83%B3%E3%83%89%E5%93%81-%E3%83%98%E3%83%BC%E3%82%BC%E3%83%AB%E3%83%8A%E3%83%83%E3%83%84-%E3%83%88%E3%83%AB%E3%82%B3%E7%94%A3-%E3%83%81%E3%83%A3%E3%83%83%E3%82%AF%E4%BB%98%E3%81%8D-500%EF%BD%87/dp/B0CFZJSQJW/?th=1,,
TRUE,マカダミアナッツ,0453,,TRUE,TRUE,FALSE,,,500,g,"¥2,520",TRUE,¥5.0,https://www.amazon.co.jp/%E3%81%8D%E3%81%AE%E3%81%BF%E5%B1%8B%E6%9C%AC%E8%88%97-%E7%B4%A0%E7%84%BC%E3%81%8D%E3%83%9E%E3%82%AB%E3%83%80%E3%83%9F%E3%82%A2%E3%83%8A%E3%83%83%E3%83%84-500g-%E5%9B%BD%E5%86%85%E8%A3%BD%E9%80%A0-%E3%83%81%E3%83%A3%E3%83%83%E3%82%AF%E4%BB%98/dp/B0F66CYK2X/,,
TRUE,ブラジルナッツ生 (自分でフライ),0449,,TRUE,TRUE,FALSE,,,1000,g,"¥3,950",TRUE,¥4.0,https://www.amazon.co.jp/%E7%94%9F%E3%83%96%E3%83%A9%E3%82%B8%E3%83%AB%E3%83%8A%E3%83%83%E3%83%84-1kg-%E7%94%A3%E5%9C%B0%E7%9B%B4%E8%BC%B8%E5%85%A5-%E8%B1%8A%E5%AF%8C%E3%81%AA%E3%83%9F%E3%83%8D%E3%83%A9%E3%83%AB-%E3%82%A2%E3%83%9E%E3%82%BE%E3%83%B3%E3%81%AE%E3%82%B9%E3%83%BC%E3%83%91%E3%83%BC%E3%83%8A%E3%83%83%E3%83%84/dp/B07PLVRRM7/?th=1,,
TRUE,ピスタチオ,0446,,TRUE,TRUE,FALSE,,,800,g,"¥1,770",TRUE,¥2.2,https://www.amazon.co.jp/%E6%A0%97%E5%B1%B1%E5%95%86%E4%BA%8B-%E7%B4%A0%E7%84%BC%E3%81%8D%E3%83%94%E3%82%B9%E3%82%BF%E3%83%81%E3%82%AA400g%C3%972/dp/B0F2YH1WY5/?th=1,,
TRUE,ピスタチオ,0446,,TRUE,TRUE,FALSE,,,1000,g,"¥2,990",TRUE,¥3.0,https://www.amazon.co.jp/%E3%83%94%E3%82%B9%E3%82%BF%E3%83%81%E3%82%AA-1000g-%E3%82%A2%E3%83%A1%E3%83%AA%E3%82%AB%E7%94%A3-%E3%83%AD%E3%83%BC%E3%82%B9%E3%83%88-%E3%81%8A%E3%81%A4%E3%81%BE%E3%81%BF/dp/B08B3P8K3P/,,
TRUE,peanuts,0457,,TRUE,TRUE,FALSE,,,1000,g,"¥2,000",TRUE,¥2.0,https://www.amazon.co.jp/%E7%A5%9E%E6%88%B8%E3%81%AE%E3%81%8A%E3%81%BE%E3%82%81%E3%81%95%E3%82%93-%E3%81%BF%E3%81%AE%E5%B1%8B-%E3%82%A2%E3%83%A1%E3%83%AA%E3%82%AB%E7%94%A3%E3%83%94%E3%83%BC%E3%83%8A%E3%83%83%E3%83%84-%E3%83%AD%E3%83%BC%E3%82%B9%E3%83%88-1%EF%BD%8B%EF%BD%87/dp/B08GFNV9XC/,,
TRUE,peanut butter,0461,,TRUE,TRUE,FALSE,,,450,g,"¥1,600",TRUE,¥3.6,,,
TRUE,sunflower seeds,0447,,TRUE,TRUE,FALSE,,,1000,g,"¥2,300",TRUE,¥2.3,https://www.amazon.co.jp/%E7%B4%A0%E7%84%BC%E3%81%8D%E3%82%B5%E3%83%B3%E3%83%95%E3%83%A9%E3%83%AF%E3%83%BC%E3%82%B7%E3%83%BC%E3%83%89%EF%BC%88%E3%81%B2%E3%81%BE%E3%82%8F%E3%82%8A%E3%81%AE%E7%A8%AE%EF%BC%891kg%E5%85%A5%E3%82%8A-%E7%84%A1%E6%B7%BB%E5%8A%A0-%E7%84%A1%E6%A4%8D%E7%89%A9%E6%B2%B9-%E5%9B%BD%E5%86%85%E5%8A%A0%E5%B7%A5-%E6%A5%AD%E5%8B%99%E7%94%A8/dp/B086WY7LD9/,,
TRUE,pumpkin seed,,,TRUE,TRUE,FALSE,,,1000,g,"¥2,100",TRUE,¥2.1,https://www.amazon.co.jp/%E4%BB%8A%E5%B7%9D%E8%A3%BD%E8%8F%93-%E3%83%91%E3%83%B3%E3%83%97%E3%82%AD%E3%83%B3%E3%82%B7%E3%83%BC%E3%83%89-1kg-%E3%81%8B%E3%81%BC%E3%81%A1%E3%82%83%E3%81%AE%E7%A8%AE-%E7%B4%A0%E7%85%8E%E3%82%8A-%E7%84%A1%E6%B7%BB%E5%8A%A0-%E7%84%A1%E5%A1%A9-%E7%84%A1%E6%A4%8D%E7%89%A9%E6%B2%B9-%E5%9B%BD%E5%86%85%E5%8A%A0%E5%B7%A5-%E6%A5%AD%E5%8B%99%E7%94%A8/dp/B0843RYG5B/,,
TRUE,"sesame seeds (hulled, roasted)",,,TRUE,TRUE,FALSE,,,,,,,,,,
TRUE,洗い胡麻 黒,0432,,TRUE,TRUE,FALSE,,,1000,g,"¥1,462",TRUE,¥1.5,https://www.amazon.co.jp/%E3%83%9E%E3%83%AB%E3%83%9B%E3%83%B3-%E6%B4%97%E3%81%84%E8%83%A1%E9%BA%BB-%E9%BB%92-1kg/dp/B00H4PZCFC/,,
TRUE,いり胡麻 白,0433,,TRUE,TRUE,FALSE,,,1000,g,"¥1,776",TRUE,¥1.8,https://www.amazon.co.jp/%E3%83%9E%E3%83%AB%E3%83%9B%E3%83%B3-%E3%81%84%E3%82%8A%E8%83%A1%E9%BA%BB-%E7%99%BD-1kg/dp/B00H4339C2/,,
TRUE,すり胡麻 黒,,,TRUE,TRUE,FALSE,,,1000,g,"¥1,549",TRUE,¥1.5,https://www.amazon.co.jp/%E3%83%9E%E3%83%AB%E3%83%9B%E3%83%B3-%E3%81%99%E3%82%8A%E8%83%A1%E9%BA%BB-%E9%BB%92-M-1kg/dp/B00H433N82/?th=1,,
TRUE,純ねり胡麻 白,0435,,TRUE,TRUE,FALSE,,,1000,g,"¥1,782",TRUE,¥1.8,https://www.amazon.co.jp/%E3%83%9E%E3%83%AB%E3%83%9B%E3%83%B3-%E7%B4%94%E3%81%AD%E3%82%8A%E8%83%A1%E9%BA%BB-%E7%99%BD1%E3%8E%8F/dp/B0055N7E6U/?th=1,,
TRUE,純ネリ胡麻 白,0435,,TRUE,TRUE,FALSE,,,1000,g,"¥1,912",TRUE,¥1.9,https://www.amazon.co.jp/%E4%B9%9D%E9%AC%BC-%E6%98%9F%E5%8D%B0-%E7%B4%94%E3%83%8D%E3%83%AA%E8%83%A1%E9%BA%BB%E7%99%BD-1kg/dp/B00C1BJBUQ/?th=1,,
TRUE,純ねり胡麻 黒,0435,,TRUE,TRUE,FALSE,,,1000,g,"¥2,064",TRUE,¥2.1,https://www.amazon.co.jp/%E3%83%9E%E3%83%AB%E3%83%9B%E3%83%B3-%E7%B4%94%E3%81%AD%E3%82%8A%E8%83%A1%E9%BA%BB-%E9%BB%921%E3%8E%8F/dp/B00IU6OA02/,,
TRUE,旨みねりごま 黒,0435,,TRUE,TRUE,FALSE,,,1000,g,"¥2,052",TRUE,¥2.1,https://www.amazon.co.jp/%E3%81%BF%E3%81%9F%E3%81%91%E9%A3%9F%E5%93%81%E5%B7%A5%E6%A5%AD-%E6%97%A8%E3%81%BF%E3%81%AD%E3%82%8A%E3%81%94%E3%81%BE%E9%BB%92-%E3%81%AA%E3%82%81%E3%82%89%E3%81%8B%E4%BB%95%E4%B8%8A%E3%81%92-1kg/dp/B01IT0S6MG/,,
TRUE,sesame seed powder,,,TRUE,TRUE,FALSE,,,1000,g,"¥1,462",TRUE,¥1.5,,,
TRUE,えごま 乾燥,0419,,TRUE,TRUE,FALSE,,,500,g,"¥1,140",TRUE,¥2.3,https://www.amazon.co.jp/%E3%82%B8%E3%83%A5%E3%82%A6%E3%83%8D%E3%83%B3-common-perilla-%E3%81%82%E3%81%B6%E3%82%89%E3%81%88-500g/dp/B0BY8D4N29/,,
TRUE,ケシの実,0430,,TRUE,TRUE,FALSE,,,1000,g,"¥2,700",TRUE,¥2.7,https://www.amazon.co.jp/%E6%A5%AD%E5%8B%99%E7%94%A8-%E3%81%91%E3%81%97%E3%81%AE%E5%AE%9F-1kg-%E8%8A%A5%E5%AD%90%E3%81%AE%E5%AE%9F-%E8%8A%A5%E5%AD%90/dp/B07HXHKL8Y/,,
TRUE,ケシの実,0430,,TRUE,TRUE,FALSE,,,100,g,¥687,TRUE,¥6.9,https://www.amazon.co.jp/%E3%81%91%E3%81%97%E3%81%AE%E5%AE%9F%EF%BC%88%E7%99%BD%EF%BC%89-100g-TOMIZ-cuoca-%E5%AF%8C%E6%BE%A4%E5%95%86%E5%BA%97/dp/B01IP4R3S4/,,
TRUE,松の実 生,0454,,TRUE,TRUE,FALSE,,,500,g,"¥3,600",TRUE,¥7.2,https://www.amazon.co.jp/%E5%A4%A7%E9%81%93%E8%B2%BF%E6%98%93-%E6%9D%BE%E3%81%AE%E5%AE%9F-500g-%E7%84%A1%E6%B7%BB%E5%8A%A0-%E4%BF%9D%E5%AD%98%E3%81%97%E3%82%84%E3%81%99%E3%81%84%E3%83%81%E3%83%A3%E3%83%83%E3%82%AF%E8%A2%8B/dp/B0D6VK6YDS/?th=1,,
TRUE,ぎんなん 生,0423,,TRUE,TRUE,FALSE,,,500,g,"¥2,920",TRUE,¥5.8,https://www.amazon.co.jp/%E3%81%8E%E3%82%93%E3%81%AA%E3%82%93-3L%E3%82%B5%E3%82%A4%E3%82%BA-%E7%B4%84500g-95%E5%80%8B%E5%89%8D%E5%BE%8C%E5%85%A5%E3%82%8A-%E6%84%9B%E7%9F%A5%E7%94%A3/dp/B09FX2YFMD/,,
TRUE,アマニの実 煎り,0418,,TRUE,TRUE,FALSE,,,500,g,"¥1,770",TRUE,¥3.5,https://www.amazon.co.jp/%E3%83%AD%E3%83%BC%E3%82%B9%E3%83%88%E3%82%A2%E3%83%9E%E3%83%8B-%E3%83%8B%E3%83%83%E3%83%97%E3%83%B3-500g-%E3%82%B9%E3%83%BC%E3%83%91%E3%83%BC%E3%83%95%E3%83%BC%E3%83%89-%E4%BA%9C%E9%BA%BB/dp/B00P8FF8B8/,,
