category,food_id,id,name,WATER,FIBSOL,FIBINS,FIBTG,FIB-SDFS,FIB-SDFP,FIB-IDF,STARES,FIB-TDF,
07,07124,1013,ブルーベリー　生,86.4,0.5,2.8,3.3,-,-,-,-,-,
07,07125,1014,ブルーベリー　ジャム,55.1,0.5,3.8,4.3,-,-,-,-,-,
07,07172,1015,ブルーベリー　乾,21.9,3.0,14.7,17.6,-,-,-,-,-,
07,07128,1016,ホワイトサポテ　生,79.0,1.8,1.3,3.1,-,-,-,-,-,
07,07130,1017,まくわうり　黄肉種　生,90.8,0.4,0.6,1.0,-,-,-,-,-,
07,07173,1018,まくわうり　白肉種　生,90.8,0.4,0.6,1.0,-,-,-,-,-,
07,07131,1019,マルメロ　生,84.2,0.7,4.4,5.1,-,-,-,-,-,
07,07132,1020,マンゴー　生,82.0,0.6,0.7,1.3,-,-,-,-,-,
07,07179,1021,マンゴー　ドライマンゴー,9.3,2.8,3.6,6.4,-,-,-,-,-,
07,07133,1022,マンゴスチン　生,81.5,0.5,0.9,1.4,-,-,-,-,-,
07,07134,1023,メロン　温室メロン　生,87.8,0.2,0.3,0.5,-,-,-,-,-,
07,07135,1024,メロン　露地メロン　緑肉種　生,87.9,0.2,0.3,0.5,-,-,-,-,-,
07,07174,1025,メロン　露地メロン　赤肉種　生,87.9,0.2,0.3,0.5,-,-,-,-,-,
07,07136,1026,（もも類）　もも　白肉種　生,88.7,0.6,0.7,1.3,-,-,-,-,-,
07,07184,1027,（もも類）　もも　黄肉種　生,85.4,-,-,-,0.1,0.9,0.9,-,1.9,
07,07137,1028,（もも類）　もも　果実飲料　30%果汁入り飲料　（ネクター）,88.0,0.2,0.2,0.4,-,-,-,-,-,
07,07138,1029,（もも類）　もも　缶詰　白肉種　果肉,78.5,0.5,0.9,1.4,-,-,-,-,-,
07,07175,1030,（もも類）　もも　缶詰　黄肉種　果肉,78.5,0.5,0.9,1.4,-,-,-,-,-,
07,07139,1031,（もも類）　もも　缶詰　液汁,79.5,0.3,0,0.3,-,-,-,-,-,
07,07140,1032,（もも類）　ネクタリン　生,87.8,0.7,1.0,1.7,-,-,-,-,-,
07,07141,1033,やまもも　生,87.8,0.3,0.8,1.1,-,-,-,-,-,
07,07144,1034,ライチー　生,82.1,0.4,0.5,0.9,-,-,-,-,-,
07,07146,1035,ラズベリー　生,88.2,0.7,4.0,4.7,-,-,-,-,-,
07,07147,1036,りゅうがん　乾,19.4,1.0,1.8,2.8,-,-,-,-,-,
07,07148,1037,りんご　皮なし　生,84.1,0.4,1.0,1.4,-,-,-,-,-,
07,07176,1038,りんご　皮つき　生,83.1,0.5,1.4,1.9,-,-,-,-,-,
07,07180,1039,りんご　皮つき　焼き,77.2,0.6,1.9,2.5,-,-,-,-,-,
07,07149,1040,りんご　果実飲料　ストレートジュース,87.7,Tr,Tr,Tr,-,-,-,-,-,
07,07150,1041,りんご　果実飲料　濃縮還元ジュース,88.1,Tr,Tr,Tr,-,-,-,-,-,
07,07151,1042,りんご　果実飲料　50%果汁入り飲料,88.3,0,0,0,-,-,-,-,-,
07,07152,1043,りんご　果実飲料　30%果汁入り飲料,88.5,0,0,0,-,-,-,-,-,
07,07153,1044,りんご　缶詰,79.4,0.2,0.2,0.4,-,-,-,-,-,
07,07154,1045,りんご　ジャム,46.9,0.5,0.3,0.8,-,-,-,-,-,
08,08001,1046,えのきたけ　生,88.6,0.4,3.5,3.9,-,-,-,-,-,
08,08002,1047,えのきたけ　ゆで,88.6,0.3,4.2,4.5,-,-,-,-,-,
08,08037,1048,えのきたけ　油いため,83.3,0.4,4.2,4.6,-,-,-,-,-,
08,08003,1049,えのきたけ　味付け瓶詰,74.1,1.1,3.0,4.1,-,-,-,-,-,
08,08054,1050,（きくらげ類）　あらげきくらげ　生,93.6,0.8,4.8,5.6,-,-,-,-,-,
08,08004,1051,（きくらげ類）　あらげきくらげ　乾,13.1,6.3,73.1,79.5,-,-,-,-,-,
08,08005,1052,（きくらげ類）　あらげきくらげ　ゆで,82.3,1.3,15.0,16.3,-,-,-,-,-,
08,08038,1053,（きくらげ類）　あらげきくらげ　油いため,64.2,2.4,26.2,28.6,-,-,-,-,-,
08,08006,1054,（きくらげ類）　きくらげ　乾,14.9,0,57.4,57.4,-,-,-,-,-,
08,08007,1055,（きくらげ類）　きくらげ　ゆで,93.8,0,5.2,5.2,-,-,-,-,-,
08,08008,1056,（きくらげ類）　しろきくらげ　乾,14.6,19.3,49.4,68.7,-,-,-,-,-,
08,08009,1057,（きくらげ類）　しろきくらげ　ゆで,92.6,1.2,5.2,6.4,-,-,-,-,-,
08,08010,1058,くろあわびたけ　生,90.2,0.2,3.9,4.1,-,-,-,-,-,
08,08039,1059,しいたけ　生しいたけ　菌床栽培　生,89.6,0.4,4.1,4.6,0.2,0.6,4.2,-,4.9,
08,08040,1060,しいたけ　生しいたけ　菌床栽培　ゆで,91.5,0.2,4.2,4.4,-,-,-,-,-,
08,08041,1061,しいたけ　生しいたけ　菌床栽培　油いため,84.7,0.2,4.5,4.7,-,-,-,-,-,
08,08057,1062,しいたけ　生しいたけ　菌床栽培　天ぷら,64.1,-,-,-,0.4,0.7,3.3,-,4.4,
08,08042,1063,しいたけ　生しいたけ　原木栽培　生,88.3,0.4,5.1,5.5,-,-,-,-,-,
08,08043,1064,しいたけ　生しいたけ　原木栽培　ゆで,90.8,0.2,4.6,4.8,-,-,-,-,-,
08,08044,1065,しいたけ　生しいたけ　原木栽培　油いため,81.3,0.3,6.0,6.4,-,-,-,-,-,
08,08013,1066,しいたけ　乾しいたけ　乾,9.1,2.7,44.0,46.7,-,-,-,-,-,
08,08014,1067,しいたけ　乾しいたけ　ゆで,86.2,0.5,6.2,6.7,-,-,-,-,-,
08,08053,1068,しいたけ　乾しいたけ　甘煮,64.7,0.7,6.0,6.7,-,-,-,-,-,
08,08015,1069,（しめじ類）　はたけしめじ　生,92.0,0.2,2.5,2.7,-,-,-,-,-,
08,08045,1070,（しめじ類）　はたけしめじ　ゆで,91.3,0.2,4.4,4.6,-,-,-,-,-,
08,08016,1071,（しめじ類）　ぶなしめじ　生,91.1,0.3,3.2,3.5,0.1,0.4,2.5,-,3.0,
08,08017,1072,（しめじ類）　ぶなしめじ　ゆで,91.1,0.1,4.0,4.1,Tr,0.3,3.9,-,4.2,
08,08046,1073,（しめじ類）　ぶなしめじ　油いため,85.9,0.3,4.0,4.3,Tr,0.3,3.4,-,3.7,
08,08055,1074,（しめじ類）　ぶなしめじ　素揚げ,70.5,-,-,-,Tr,0.6,5.5,-,6.2,
08,08056,1075,（しめじ類）　ぶなしめじ　天ぷら,55.5,-,-,-,0.5,0.9,3.5,-,4.8,
08,08018,1076,（しめじ類）　ほんしめじ　生,93.6,0.3,1.6,1.9,-,-,-,-,-,
08,08047,1077,（しめじ類）　ほんしめじ　ゆで,92.1,0.1,3.2,3.3,-,-,-,-,-,
08,08019,1078,たもぎたけ　生,91.7,0.2,3.1,3.3,-,-,-,-,-,
08,08020,1079,なめこ　株採り　生,92.1,1.0,2.4,3.4,-,-,-,-,-,
08,08021,1080,なめこ　株採り　ゆで,92.7,1.1,1.7,2.8,-,-,-,-,-,
08,08058,1081,なめこ　カットなめこ　生,94.9,-,-,-,0.1,0.7,1.2,-,1.9,
08,08022,1082,なめこ　水煮缶詰,95.5,0.2,2.3,2.5,-,-,-,-,-,
08,08023,1083,ぬめりすぎたけ　生,92.6,0.3,2.2,2.5,-,-,-,-,-,
08,08024,1084,（ひらたけ類）　うすひらたけ　生,88.0,0.3,3.5,3.8,-,-,-,-,-,
08,08025,1085,（ひらたけ類）　エリンギ　生,90.2,0.2,3.2,3.4,-,-,-,-,-,
08,08048,1086,（ひらたけ類）　エリンギ　ゆで,89.3,0.1,4.7,4.8,-,-,-,-,-,
08,08049,1087,（ひらたけ類）　エリンギ　焼き,85.3,0.2,5.2,5.4,-,-,-,-,-,
08,08050,1088,（ひらたけ類）　エリンギ　油いため,84.2,0.2,4.1,4.2,-,-,-,-,-,
08,08026,1089,（ひらたけ類）　ひらたけ　生,89.4,0.2,2.4,2.6,-,-,-,-,-,
08,08027,1090,（ひらたけ類）　ひらたけ　ゆで,89.1,0.2,3.5,3.7,-,-,-,-,-,
08,08028,1091,まいたけ　生,92.7,0.3,3.2,3.5,-,-,-,-,-,
08,08029,1092,まいたけ　ゆで,91.1,0.2,4.1,4.3,-,-,-,-,-,
08,08051,1093,まいたけ　油いため,85.5,0.3,4.4,4.7,-,-,-,-,-,
08,08030,1094,まいたけ　乾,9.3,1.5,39.4,40.9,-,-,-,-,-,
08,08031,1095,マッシュルーム　生,93.9,0.2,1.8,2.0,-,-,-,-,-,
08,08032,1096,マッシュルーム　ゆで,91.5,0.1,3.2,3.3,-,-,-,-,-,
08,08052,1097,マッシュルーム　油いため,86.4,0.2,3.2,3.4,-,-,-,-,-,
08,08059,1097-1,マッシュルーム　ブラウン種　生,92.7,-,-,-,0.1,0.4,2.0,-,2.5,
08,08033,1098,マッシュルーム　水煮缶詰,92.0,0.5,2.7,3.2,-,-,-,-,-,
08,08034,1099,まつたけ　生,88.3,0.3,4.4,4.7,-,-,-,-,-,
08,08036,1100,やなぎまつたけ　生,92.8,0.3,2.7,3.0,-,-,-,-,-,
09,09001,1101,あおさ　素干し,16.9,-,-,29.1,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09002,1102,あおのり　素干し,6.5,-,-,35.2,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09003,1103,あまのり　ほしのり,8.4,-,-,31.2,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09004,1104,あまのり　焼きのり,2.3,-,-,36.0,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09005,1105,あまのり　味付けのり,3.4,-,-,25.2,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09006,1106,あらめ　蒸し干し,16.7,-,-,48.0,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09007,1107,いわのり　素干し,8.4,-,-,36.4,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09012,1108,うみぶどう　生,97.0,-,-,0.8,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09008,1109,えごのり　素干し,15.2,-,-,53.3,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09009,1110,えごのり　おきうと,96.9,-,-,2.5,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09010,1111,おごのり　塩蔵　塩抜き,89.0,-,-,7.5,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09011,1112,かわのり　素干し,13.7,-,-,41.7,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09013,1113,（こんぶ類）　えながおにこんぶ　素干し,10.4,-,-,24.9,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09014,1114,（こんぶ類）　がごめこんぶ　素干し,8.3,-,-,34.2,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09015,1115,（こんぶ類）　ながこんぶ　素干し,10.0,-,-,36.8,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09016,1116,（こんぶ類）　ほそめこんぶ　素干し,11.3,-,-,32.9,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09017,1117,（こんぶ類）　まこんぶ　素干し　乾,9.5,-,-,27.1,0.1,-,32.1,-,32.1,水溶性食物繊維と不溶性食物繊維及び高分子量水溶性食物繊維と不溶性食物繊維は分別していない
09,09056,1118,（こんぶ類）　まこんぶ　素干し　水煮,83.9,-,-,-,0,-,8.7,-,8.7,高分子量水溶性食物繊維と不溶性食物繊維は分別していない
09,09018,1119,（こんぶ類）　みついしこんぶ　素干し,9.2,-,-,34.8,-,-,-,-,-,高分子量水溶性食物繊維と不溶性食物繊維は分別していない
09,09019,1120,（こんぶ類）　りしりこんぶ　素干し,13.2,-,-,31.4,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09020,1121,（こんぶ類）　刻み昆布,15.5,-,-,39.1,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09021,1122,（こんぶ類）　削り昆布,24.4,-,-,28.2,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09022,1123,（こんぶ類）　塩昆布,24.1,-,-,13.1,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09023,1124,（こんぶ類）　つくだ煮,49.6,-,-,6.8,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09024,1125,すいぜんじのり　素干し　水戻し,96.1,-,-,2.1,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09025,1126,てんぐさ　素干し,15.2,-,-,47.3,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09026,1127,てんぐさ　ところてん,99.1,-,-,0.6,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09027,1128,てんぐさ　角寒天,20.5,-,-,74.1,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09028,1129,てんぐさ　寒天,98.5,-,-,1.5,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09049,1130,てんぐさ　粉寒天,16.7,-,-,79.0,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09029,1131,とさかのり　赤とさか　塩蔵　塩抜き,92.1,-,-,4.0,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09030,1132,とさかのり　青とさか　塩蔵　塩抜き,92.2,-,-,4.1,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09050,1133,ひじき　ほしひじき　ステンレス釜　乾,6.5,-,-,51.8,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09051,1134,ひじき　ほしひじき　ステンレス釜　ゆで,94.5,-,-,3.7,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09052,1135,ひじき　ほしひじき　ステンレス釜　油いため,89.0,-,-,4.5,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09053,1136,ひじき　ほしひじき　鉄釜　乾,6.5,-,-,51.8,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09054,1137,ひじき　ほしひじき　鉄釜　ゆで,94.5,-,-,3.7,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09055,1138,ひじき　ほしひじき　鉄釜　油いため,89.0,-,-,4.5,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09032,1139,ひとえぐさ　素干し,16.0,-,-,44.2,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09033,1140,ひとえぐさ　つくだ煮,56.5,-,-,4.1,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09034,1141,ふのり　素干し,14.7,-,-,43.1,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09035,1142,まつも　素干し,12.6,-,-,28.5,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09036,1143,むかでのり　塩蔵　塩抜き,93.7,-,-,4.2,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09037,1144,（もずく類）　おきなわもずく　塩蔵　塩抜き,96.7,-,-,2.0,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09038,1145,（もずく類）　もずく　塩蔵　塩抜き,97.7,-,-,1.4,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09039,1146,わかめ　原藻　生,89.0,-,-,3.6,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09040,1147,わかめ　乾燥わかめ　素干し,11.3,-,-,29.0,0.2,29.5,-,-,29.8,水溶性食物繊維と不溶性食物繊維及び高分子量水溶性食物繊維と不溶性食物繊維は分別していない
09,09041,1148,わかめ　乾燥わかめ　素干し　水戻し,91.7,-,-,4.0,Tr,4.3,-,-,4.3,水溶性食物繊維と不溶性食物繊維及び高分子量水溶性食物繊維と不溶性食物繊維は分別していない
09,09060,1148-1,わかめ　乾燥わかめ　素干し　水戻し　水煮,95.3,-,-,-,-,2.9,-,-,2.9,高分子量水溶性食物繊維と不溶性食物繊維は分別していない
09,09042,1149,わかめ　乾燥わかめ　板わかめ,7.2,-,-,31.7,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09043,1150,わかめ　乾燥わかめ　灰干し　水戻し,96.0,-,-,2.2,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09044,1151,わかめ　カットわかめ　乾,9.2,-,-,35.4,0.1,39.1,-,-,39.2,水溶性食物繊維と不溶性食物繊維及び高分子量水溶性食物繊維と不溶性食物繊維は分別していない
09,09058,1152,わかめ　カットわかめ　水煮　（沸騰水で短時間加熱したもの）,93.6,-,-,-,0,3.2,-,-,3.2,高分子量水溶性食物繊維と不溶性食物繊維は分別していない
09,09059,1153,わかめ　カットわかめ　水煮の汁,99.8,-,-,-,0,0,-,-,0,
09,09045,1154,わかめ　湯通し塩蔵わかめ　塩抜き　生,93.3,-,-,3.2,0,-,2.9,-,2.9,水溶性食物繊維と不溶性食物繊維及び高分子量水溶性食物繊維と不溶性食物繊維は分別していない
09,09057,1155,わかめ　湯通し塩蔵わかめ　塩抜き　ゆで,97.5,-,-,-,0,-,1.1,-,1.1,高分子量水溶性食物繊維と不溶性食物繊維は分別していない
09,09046,1157,わかめ　くきわかめ　湯通し塩蔵　塩抜き,84.9,-,-,5.1,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
09,09047,1158,わかめ　めかぶわかめ　生,94.2,-,-,3.4,-,-,-,-,-,水溶性食物繊維と不溶性食物繊維は分別していない
10,10400,1282,＜魚類＞　きす　天ぷら,57.5,0.1,0.6,0.7,-,-,-,-,-,
10,10416,1545,＜えび・かに類＞　（えび類）　バナメイえび　養殖　天ぷら,62.0,0.1,0.7,0.9,-,-,-,-,-,
10,10419,1567,＜いか・たこ類＞　（いか類）　するめいか　胴　皮なし　天ぷら,64.9,0.1,0.7,0.8,-,-,-,-,-,
10,10423,1599,＜水産練り製品＞　黒はんぺん,70.4,Tr,0.9,0.9,-,-,-,-,-,
11,11276,1773,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　とんかつ,31.2,0.1,0.6,0.7,-,-,-,-,-,
11,11279,1791,＜畜肉類＞　ぶた　［大型種肉］　ヒレ　赤肉　とんかつ,33.3,0.2,0.7,0.9,-,-,-,-,-,
11,11289,1894,＜鳥肉類＞　にわとり　［若どり・主品目］　もも　皮つき　から揚げ,41.2,0.2,0.6,0.8,-,-,-,-,-,
11,11290,1898,＜鳥肉類＞　にわとり　［若どり・主品目］　もも　皮なし　から揚げ,47.1,0.2,0.7,0.9,-,-,-,-,-,
11,11292,1914,＜鳥肉類＞　にわとり　［その他］　チキンナゲット,53.7,0.3,1.0,1.2,-,-,-,-,-,
11,11293,1915,＜鳥肉類＞　にわとり　［その他］　つくね,57.9,(0.8),(1.1),(1.9),-,-,-,-,-,
13,13030,1977,＜牛乳及び乳製品＞　（発酵乳・乳酸菌飲料）　乳酸菌飲料　非乳製品,89.3,0.2,0,0.2,-,-,-,-,-,
13,13042,1993,＜牛乳及び乳製品＞　（アイスクリーム類）　アイスクリーム　高脂肪,61.3,0.1,Tr,0.1,-,-,-,-,-,
13,13043,1994,＜牛乳及び乳製品＞　（アイスクリーム類）　アイスクリーム　普通脂肪,63.9,0.1,0,0.1,-,-,-,-,-,
13,13045,1996,＜牛乳及び乳製品＞　（アイスクリーム類）　ラクトアイス　普通脂肪,60.4,0.1,0,0.1,-,-,-,-,-,
15,15001,2038,＜和生菓子・和半生菓子類＞　甘納豆　あずき,26.2,0.3,4.5,4.8,-,-,-,-,-,
15,15002,2039,＜和生菓子・和半生菓子類＞　甘納豆　いんげんまめ,25.2,0.6,4.8,5.5,-,-,-,-,-,
15,15003,2040,＜和生菓子・和半生菓子類＞　甘納豆　えんどう,23.1,0.2,3.0,3.2,-,-,-,-,-,
15,15005,2041,＜和生菓子・和半生菓子類＞　今川焼　こしあん入り,45.5,(0.4),(1.0),(1.4),-,-,-,-,-,原材料配合割合から推計
15,15145,2042,＜和生菓子・和半生菓子類＞　今川焼　つぶしあん入り,45.5,(0.4),(1.2),(1.7),-,-,-,-,-,原材料配合割合から推計
15,15146,2043,＜和生菓子・和半生菓子類＞　今川焼　カスタードクリーム入り,45.5,(0.4),(0.5),(0.9),-,-,-,-,-,原材料配合割合から推計
15,15006,2044,＜和生菓子・和半生菓子類＞　ういろう　白,54.5,(0),(0.1),(0.1),-,-,-,-,-,原材料配合割合から推計
15,15147,2045,＜和生菓子・和半生菓子類＞　ういろう　黒,54.5,(0),(0.1),(0.1),-,-,-,-,-,原材料配合割合から推計
15,15007,2046,＜和生菓子・和半生菓子類＞　うぐいすもち　こしあん入り,40.0,(0.1),(1.7),(1.8),-,-,-,-,-,原材料配合割合から推計
15,15148,2047,＜和生菓子・和半生菓子類＞　うぐいすもち　つぶしあん入り,40.0,(0.1),(1.1),(1.2),-,-,-,-,-,原材料配合割合から推計
15,15008,2048,＜和生菓子・和半生菓子類＞　かしわもち　こしあん入り,48.5,(0.1),(1.6),(1.7),-,-,-,-,-,原材料配合割合から推計
15,15149,2049,＜和生菓子・和半生菓子類＞　かしわもち　つぶしあん入り,48.5,(0.1),(1.6),(1.7),-,-,-,-,-,原材料配合割合から推計
15,15009,2050,＜和生菓子・和半生菓子類＞　カステラ,25.6,(0.2),(0.3),(0.5),-,-,-,-,-,原材料配合割合から推計
15,15010,2051,＜和生菓子・和半生菓子類＞　かのこ,34.0,(0.2),(3.0),(3.8),-,-,-,-,-,原材料配合割合から推計
15,15011,2052,＜和生菓子・和半生菓子類＞　かるかん,42.5,(0.1),(0.3),(0.4),-,-,-,-,-,原材料配合割合から推計
15,15012,2053,＜和生菓子・和半生菓子類＞　きび団子,24.4,(0),(0.1),(0.1),-,-,-,-,-,原材料配合割合から推計
15,15013,2054,＜和生菓子・和半生菓子類＞　ぎゅうひ,36.0,(0),(0.1),(0.1),-,-,-,-,-,原材料配合割合から推計
15,15014,2055,＜和生菓子・和半生菓子類＞　きりざんしょ,38.0,(0),(0.2),(0.2),-,-,-,-,-,原材料配合割合から推計
15,15015,2056,＜和生菓子・和半生菓子類＞　きんぎょく糖,28.0,(0),(0),(0.8),-,-,-,-,-,原材料配合割合から推計
15,15016,2057,＜和生菓子・和半生菓子類＞　きんつば,34.0,(0.6),(4.9),(5.5),-,-,-,-,-,原材料配合割合から推計
15,15017,2058,＜和生菓子・和半生菓子類＞　草もち　こしあん入り,43.0,(0.1),(1.8),(1.9),-,-,-,-,-,原材料配合割合から推計
15,15150,2059,＜和生菓子・和半生菓子類＞　草もち　つぶしあん入り,43.0,(0.6),(2.1),(2.7),-,-,-,-,-,原材料配合割合から推計
15,15018,2060,＜和生菓子・和半生菓子類＞　くし団子　あん　こしあん入り,50.0,(Tr),(1.2),(1.2),-,-,-,-,-,原材料配合割合から推計
15,15151,2061,＜和生菓子・和半生菓子類＞　くし団子　あん　つぶしあん入り,50.0,(0.1),(1.2),(1.3),-,-,-,-,-,原材料配合割合から推計
15,15019,2062,＜和生菓子・和半生菓子類＞　くし団子　みたらし,50.5,(0),(0.3),(0.3),-,-,-,-,-,原材料配合割合から推計
15,15020,2065,＜和生菓子・和半生菓子類＞　げっぺい,20.9,(0.1),(2.0),(2.1),-,-,-,-,-,原材料配合割合から推計
15,15123,2066,＜和生菓子・和半生菓子類＞　五平もち,54.7,(Tr),(0.8),(0.8),(0.8),(Tr),(0.5),(0.1),(1.3),原材料配合割合から推計
15,15022,2067,＜和生菓子・和半生菓子類＞　桜もち　関西風　こしあん入り,50.0,(0.1),(1.6),(1.7),-,-,-,-,-,原材料配合割合から推計
15,15153,2068,＜和生菓子・和半生菓子類＞　桜もち　関西風　つぶしあん入り,50.0,(0.1),(1.2),(1.3),-,-,-,-,-,原材料配合割合から推計
15,15021,2069,＜和生菓子・和半生菓子類＞　桜もち　関東風　こしあん入り,40.5,(0.3),(2.3),(2.6),-,-,-,-,-,原材料配合割合から推計
15,15152,2070,＜和生菓子・和半生菓子類＞　桜もち　関東風　つぶしあん入り,40.5,(0.5),(2.1),(2.5),-,-,-,-,-,原材料配合割合から推計
15,15124,2071,＜和生菓子・和半生菓子類＞　笹だんご　こしあん入り,40.5,(0.2),(1.7),(1.9),-,-,-,-,-,原材料配合割合から推計
15,15154,2072,＜和生菓子・和半生菓子類＞　笹だんご　つぶしあん入り,40.5,(0.2),(2.1),(2.3),-,-,-,-,-,原材料配合割合から推計
15,15143,2073,＜和生菓子・和半生菓子類＞　ずんだあん,52.7,(0.3),(2.3),(2.5),-,-,-,-,-,原材料配合割合から推計
15,15144,2074,＜和生菓子・和半生菓子類＞　ずんだもち,47.8,(0.1),(1.2),(1.3),-,-,-,-,-,原材料配合割合から推計
15,15023,2075,＜和生菓子・和半生菓子類＞　大福もち　こしあん入り,41.5,(0.1),(1.8),(1.8),-,-,-,-,-,原材料配合割合から推計
15,15155,2076,＜和生菓子・和半生菓子類＞　大福もち　つぶしあん入り,41.5,(0.2),(2.5),(2.7),-,-,-,-,-,原材料配合割合から推計
15,15024,2077,＜和生菓子・和半生菓子類＞　タルト　（和菓子）,30.0,(0.2),(1.3),(1.5),-,-,-,-,-,原材料配合割合から推計
15,15025,2078,＜和生菓子・和半生菓子類＞　ちまき,62.0,(Tr),(0.1),(0.1),-,-,-,-,-,原材料配合割合から推計
15,15026,2079,＜和生菓子・和半生菓子類＞　ちゃつう,22.5,(0.3),(3.5),(3.8),-,-,-,-,-,原材料配合割合から推計
15,15156,2080,＜和生菓子・和半生菓子類＞　どら焼　こしあん入り,31.5,(0.3),(1.1),(1.5),-,-,-,-,-,原材料配合割合から推計
15,15027,2081,＜和生菓子・和半生菓子類＞　どら焼　つぶしあん入り,31.5,(0.4),(1.5),(1.9),-,-,-,-,-,原材料配合割合から推計
15,15157,2082,＜和生菓子・和半生菓子類＞　生八つ橋　あん入り　こしあん入り,30.5,(0.1),(1.5),(1.6),-,-,-,-,-,原材料配合割合から推計
15,15004,2083,＜和生菓子・和半生菓子類＞　生八つ橋　あん入り　こしあん・つぶしあん混合,30.5,(0.1),(2.0),(2.1),-,-,-,-,-,原材料配合割合から推計
15,15158,2084,＜和生菓子・和半生菓子類＞　生八つ橋　あん入り　つぶしあん入り,30.5,(0.2),(2.1),(2.3),-,-,-,-,-,原材料配合割合から推計
15,15028,2085,＜和生菓子・和半生菓子類＞　ねりきり,34.0,(0.2),(3.4),(3.6),-,-,-,-,-,原材料配合割合から推計
15,15029,2086,＜和生菓子・和半生菓子類＞　まんじゅう　カステラまんじゅう　こしあん入り,27.9,(0.4),(2.0),(2.4),-,-,-,-,-,原材料配合割合から推計
15,15159,2087,＜和生菓子・和半生菓子類＞　まんじゅう　カステラまんじゅう　つぶしあん入り,27.9,(0.6),(2.7),(3.2),-,-,-,-,-,原材料配合割合から推計
15,15160,2088,＜和生菓子・和半生菓子類＞　まんじゅう　かるかんまんじゅう　こしあん入り,42.5,(0.1),(1.3),(1.4),-,-,-,-,-,原材料配合割合から推計
15,15161,2089,＜和生菓子・和半生菓子類＞　まんじゅう　かるかんまんじゅう　つぶしあん入り,42.5,(0.2),(1.7),(1.9),-,-,-,-,-,原材料配合割合から推計
